172	2	MARSHALL MEDICAL CENTER NORTH	\N
200	14	Heart Failure	\N
200	14	Surgical Infection Prevention	\N
200	14	Heart Attack	\N
200	14	Pneumonia	\N
565	19	AL_PN-4	\N
565	19	AL_PN-3B	\N
565	19	AL_AMI-8A	\N
565	19	AL_SCIP-INF-4	\N
565	19	AL_HF-3	\N
565	19	AL_AMI-5	\N
565	19	AL_SCIP-INF-6	\N
565	19	AL_AMI-3	\N
565	19	AL_SCIP-INF-1	\N
565	19	AL_SCIP-INF-3	\N
565	19	AL_SCIP-INF-2	\N
565	19	AL_HF-2	\N
565	19	AL_AMI-2	\N
565	19	AL_HF-4	\N
565	19	AL_AMI-7A	\N
565	19	AL_HF-1	\N
565	19	AL_PN-6	\N
565	19	AL_SCIP-CARD-2	\N
565	19	AL_AMI-1	\N
565	19	AL_SCIP-VTE-2	\N
565	19	AL_PN-2	\N
565	19	AL_AMI-4	\N
565	19	AL_PN-7	\N
628	1	10029	\N
691	6	BIRMINGHAM	\N
6	16	Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)	\N
6	16	Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival	\N
6	16	Heart Attack Patients Given Smoking Cessation Advice/Counseling	\N
6	16	surgery patients who were given the  right kind  of antibiotic to help prevent infection	\N
6	16	Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics	\N
6	16	Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function	\N
6	16	Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)	\N
6	16	all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery	\N
6	16	surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries	\N
6	16	Pneumonia Patients Assessed and Given Pneumococcal Vaccination	\N
6	16	patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery	\N
6	16	surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)	\N
6	16	Heart Failure Patients Given Smoking Cessation Advice/Counseling	\N
6	16	Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival	\N
6	16	Heart Attack Patients Given PCI Within 90 Minutes Of Arrival	\N
6	16	Heart Failure Patients Given Discharge Instructions	\N
6	16	Pneumonia Patients Assessed and Given Influenza Vaccination	\N
6	16	Pneumonia Patients Given Smoking Cessation Advice/Counseling	\N
6	16	Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)	\N
6	16	Heart Attack Patients Given Aspirin at Arrival	\N
6	16	Heart Attack Patients Given Beta Blocker at Discharge	\N
6	16	surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection	\N
367	14	Heart Failure	\N
367	14	Surgical Infection Prevention	\N
367	14	Heart Attack	\N
367	14	Pneumonia	\N
589	18	52 patients	\N
589	18	84 patients	\N
589	18	85 patients	\N
589	18	117 patients	\N
589	18	164 patients	\N
589	18	1 patients	\N
589	18	75 patients	\N
589	18	2 patients	\N
589	18	4 patients	\N
589	18	0 patients	\N
589	18	38 patients	\N
589	18	118 patients	\N
589	18	60 patients	\N
589	18	34 patients	\N
589	18	116 patients	\N
589	18	19 patients	\N
589	18	24 patients	\N
589	18	137 patients	\N
589	18	43 patients	\N
589	18	13 patients	\N
589	18	10 patients	\N
589	18	55 patients	\N
765	19	AL_PN-4	\N
765	19	AL_PN-3B	\N
765	19	AL_AMI-8A	\N
765	19	AL_SCIP-INF-4	\N
765	19	AL_HF-3	\N
765	19	AL_AMI-5	\N
765	19	AL_SCIP-INF-6	\N
765	19	AL_AMI-3	\N
765	19	AL_SCIP-INF-1	\N
765	19	AL_SCIP-INF-3	\N
765	19	AL_HF-2	\N
765	19	AL_AMI-2	\N
765	19	AL_HF-4	\N
765	19	AL_AMI-7A	\N
765	19	AL_HF-1	\N
765	19	AL_PN-6	\N
765	19	AL_SCIP-CARD-2	\N
765	19	AL_AMI-1	\N
765	19	AL_SCIP-VTE-2	\N
765	19	AL_PN-5C	\N
765	19	AL_PN-2	\N
765	19	AL_AMI-4	\N
765	19	AL_PN-7	\N
407	8	36067	\N
965	11	Acute Care Hospitals	\N
64	8	35957	\N
693	9	ELMORE	\N
702	7	AL	\N
815	11	Acute Care Hospitals	\N
107	3	1201 7TH STREET SE	\N
107	3	4800 48TH ST	\N
107	3	200 MED CENTER DRIVE	\N
107	3	209 NORTH MAIN STREET	\N
107	3	1530 U S HIGHWAY 43	\N
107	3	2505 U S HIGHWAY 431 NORTH	\N
107	3	1720 UNIVERSITY BLVD	\N
107	3	4370 WEST MAIN STREET	\N
107	3	515 MIRANDA ST	\N
107	3	400 NORTHWOOD DR	\N
107	3	205 MARENGO STREET	\N
107	3	1108 ROSS CLARK CIRCLE	\N
107	3	201 PINE STREET NORTHWEST	\N
107	3	1912 ALABAMA HIGHWAY 157	\N
107	3	301 EAST 18TH ST	\N
107	3	702 N MAIN ST	\N
107	3	987 DRAYTON STREET	\N
107	3	1007 GOODYEAR AVENUE	\N
107	3	400 N EDWARDS STREET	\N
107	3	1010 LAY DAM ROAD	\N
107	3	124 S MEMORIAL DR	\N
107	3	50 MEDICAL PARK EAST DRIVE	\N
107	3	2451 FILLINGIM STREET	\N
107	3	101 SIVLEY RD	\N
107	3	1300 SOUTH MONTGOMERY AVENUE	\N
107	3	8000 ALABAMA HIGHWAY 69	\N
107	3	1653 TEMPLE AVENUE NORTH	\N
107	3	1000 FIRST STREET NORTH	\N
107	3	1725 PINE STREET	\N
107	3	150 GILBREATH DRIVE	\N
107	3	1256 MILITARY STREET SOUTH	\N
107	3	33700 HIGHWAY 43	\N
107	3	2105 EAST SOUTH BOULEVARD	\N
107	3	619 SOUTH 19TH STREET	\N
107	3	2000 PEPPERELL PARKWAY	\N
107	3	126 HOSPITAL AVE	\N
107	3	849 SOUTH THREE NOTCH STREET	\N
107	3	101 HOSPITAL CIRCLE	\N
107	3	315 W HICKORY ST	\N
107	3	805 FRIENDSHIP ROAD	\N
107	3	600 SOUTH THIRD STREET	\N
107	3	15155 HIGHWAY 43	\N
107	3	810 ST VINCENTS DRIVE	\N
268	8	36784	\N
614	16	Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)	\N
614	16	Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival	\N
614	16	Heart Attack Patients Given Smoking Cessation Advice/Counseling	\N
614	16	surgery patients who were given the  right kind  of antibiotic to help prevent infection	\N
614	16	Heart Attack Patients Given Aspirin at Discharge	\N
614	16	Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics	\N
614	16	Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function	\N
614	16	Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)	\N
614	16	surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery	\N
614	16	surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries	\N
614	16	Pneumonia Patients Assessed and Given Pneumococcal Vaccination	\N
614	16	patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery	\N
614	16	surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)	\N
614	16	Heart Failure Patients Given Smoking Cessation Advice/Counseling	\N
614	16	Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival	\N
614	16	Heart Attack Patients Given PCI Within 90 Minutes Of Arrival	\N
614	16	Heart Failure Patients Given Discharge Instructions	\N
614	16	Pneumonia Patients Assessed and Given Influenza Vaccination	\N
614	16	Pneumonia Patients Given Smoking Cessation Advice/Counseling	\N
614	16	Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)	\N
614	16	Heart Attack Patients Given Aspirin at Arrival	\N
614	16	Heart Attack Patients Given Beta Blocker at Discharge	\N
614	16	surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection	\N
664	16	Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival	\N
664	16	Heart Attack Patients Given Smoking Cessation Advice/Counseling	\N
664	16	surgery patients who were given the  right kind  of antibiotic to help prevent infection	\N
664	16	Heart Attack Patients Given Aspirin at Discharge	\N
664	16	Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics	\N
664	16	Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function	\N
664	16	Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)	\N
664	16	all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery	\N
664	16	surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery	\N
664	16	surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries	\N
664	16	patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery	\N
664	16	surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)	\N
664	16	Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival	\N
664	16	Heart Attack Patients Given PCI Within 90 Minutes Of Arrival	\N
664	16	Heart Failure Patients Given Discharge Instructions	\N
664	16	Pneumonia Patients Assessed and Given Influenza Vaccination	\N
664	16	Pneumonia Patients Given Smoking Cessation Advice/Counseling	\N
664	16	Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)	\N
664	16	Heart Attack Patients Given Aspirin at Arrival	\N
664	16	Heart Attack Patients Given Beta Blocker at Discharge	\N
664	16	surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection	\N
750	15	AMI-3	\N
750	15	SCIP-VTE-2	\N
750	15	PN-5C	\N
750	15	AMI-7A	\N
750	15	PN-6	\N
750	15	AMI-2	\N
750	15	SCIP-CARD-2	\N
750	15	PN-3B	\N
750	15	SCIP-INF-6	\N
750	15	PN-7	\N
750	15	AMI-1	\N
750	15	SCIP-INF-3	\N
750	15	SCIP-INF-2	\N
750	15	PN-4	\N
750	15	SCIP-VTE-1	\N
750	15	AMI-5	\N
750	15	HF-3	\N
750	15	PN-2	\N
750	15	AMI-4	\N
750	15	HF-4	\N
750	15	SCIP-INF-1	\N
750	15	SCIP-INF-4	\N
750	15	HF-1	\N
750	15	AMI-8A	\N
935	3	1201 7TH STREET SE	\N
935	3	4800 48TH ST	\N
935	3	200 MED CENTER DRIVE	\N
935	3	209 NORTH MAIN STREET	\N
935	3	1530 U S HIGHWAY 43	\N
935	3	2505 U S HIGHWAY 431 NORTH	\N
935	3	1720 UNIVERSITY BLVD	\N
935	3	4370 WEST MAIN STREET	\N
935	3	515 MIRANDA ST	\N
935	3	400 NORTHWOOD DR	\N
935	3	205 MARENGO STREET	\N
935	3	1108 ROSS CLARK CIRCLE	\N
935	3	201 PINE STREET NORTHWEST	\N
935	3	1912 ALABAMA HIGHWAY 157	\N
935	3	301 EAST 18TH ST	\N
935	3	702 N MAIN ST	\N
935	3	987 DRAYTON STREET	\N
935	3	1007 GOODYEAR AVENUE	\N
935	3	400 N EDWARDS STREET	\N
935	3	1010 LAY DAM ROAD	\N
935	3	124 S MEMORIAL DR	\N
935	3	50 MEDICAL PARK EAST DRIVE	\N
935	3	2451 FILLINGIM STREET	\N
935	3	101 SIVLEY RD	\N
935	3	1300 SOUTH MONTGOMERY AVENUE	\N
935	3	8000 ALABAMA HIGHWAY 69	\N
935	3	1653 TEMPLE AVENUE NORTH	\N
935	3	1000 FIRST STREET NORTH	\N
935	3	1725 PINE STREET	\N
935	3	150 GILBREATH DRIVE	\N
935	3	1256 MILITARY STREET SOUTH	\N
935	3	33700 HIGHWAY 43	\N
935	3	2105 EAST SOUTH BOULEVARD	\N
935	3	619 SOUTH 19TH STREET	\N
935	3	2000 PEPPERELL PARKWAY	\N
935	3	126 HOSPITAL AVE	\N
935	3	849 SOUTH THREE NOTCH STREET	\N
935	3	101 HOSPITAL CIRCLE	\N
935	3	315 W HICKORY ST	\N
935	3	805 FRIENDSHIP ROAD	\N
935	3	600 SOUTH THIRD STREET	\N
935	3	15155 HIGHWAY 43	\N
935	3	810 ST VINCENTS DRIVE	\N
211	16	Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)	\N
211	16	Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival	\N
211	16	Heart Attack Patients Given Smoking Cessation Advice/Counseling	\N
211	16	surgery patients who were given the  right kind  of antibiotic to help prevent infection	\N
211	16	Heart Attack Patients Given Aspirin at Discharge	\N
211	16	Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics	\N
211	16	Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function	\N
211	16	Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)	\N
211	16	all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery	\N
211	16	surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery	\N
211	16	surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries	\N
211	16	Pneumonia Patients Assessed and Given Pneumococcal Vaccination	\N
211	16	patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery	\N
211	16	surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)	\N
211	16	Heart Failure Patients Given Smoking Cessation Advice/Counseling	\N
211	16	Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival	\N
211	16	Heart Attack Patients Given PCI Within 90 Minutes Of Arrival	\N
211	16	Heart Failure Patients Given Discharge Instructions	\N
211	16	Pneumonia Patients Given Smoking Cessation Advice/Counseling	\N
211	16	Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)	\N
211	16	Heart Attack Patients Given Aspirin at Arrival	\N
211	16	Heart Attack Patients Given Beta Blocker at Discharge	\N
211	16	surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection	\N
355	18	85 patients	\N
355	18	103 patients	\N
355	18	40 patients	\N
355	18	58 patients	\N
355	18	1 patients	\N
355	18	66 patients	\N
355	18	59 patients	\N
355	18	2 patients	\N
355	18	14 patients	\N
355	18	8 patients	\N
355	18	0 patients	\N
355	18	48 patients	\N
355	18	62 patients	\N
355	18	98 patients	\N
355	18	146 patients	\N
355	18	7 patients	\N
355	18	19 patients	\N
355	18	45 patients	\N
355	18	102 patients	\N
545	8	36106	\N
927	11	Acute Care Hospitals	\N
541	9	MONTGOMERY	\N
591	6	VALLEY	\N
734	14	Heart Failure	\N
734	14	Surgical Infection Prevention	\N
734	14	Heart Attack	\N
734	14	Pneumonia	\N
866	15	AMI-3	\N
866	15	SCIP-VTE-2	\N
866	15	PN-5C	\N
866	15	HF-2	\N
866	15	PN-6	\N
866	15	AMI-2	\N
866	15	SCIP-CARD-2	\N
866	15	PN-3B	\N
866	15	SCIP-INF-6	\N
866	15	PN-7	\N
866	15	AMI-1	\N
866	15	SCIP-INF-3	\N
866	15	SCIP-INF-2	\N
866	15	SCIP-VTE-1	\N
866	15	AMI-5	\N
866	15	HF-3	\N
866	15	PN-2	\N
866	15	AMI-4	\N
866	15	HF-4	\N
866	15	SCIP-INF-1	\N
866	15	SCIP-INF-4	\N
866	15	HF-1	\N
866	15	AMI-8A	\N
66	10	2565938310	\N
296	3	1201 7TH STREET SE	\N
296	3	4800 48TH ST	\N
296	3	200 MED CENTER DRIVE	\N
296	3	209 NORTH MAIN STREET	\N
296	3	1530 U S HIGHWAY 43	\N
296	3	2505 U S HIGHWAY 431 NORTH	\N
296	3	1720 UNIVERSITY BLVD	\N
296	3	4370 WEST MAIN STREET	\N
296	3	515 MIRANDA ST	\N
296	3	400 NORTHWOOD DR	\N
296	3	205 MARENGO STREET	\N
296	3	1108 ROSS CLARK CIRCLE	\N
296	3	201 PINE STREET NORTHWEST	\N
296	3	1912 ALABAMA HIGHWAY 157	\N
296	3	301 EAST 18TH ST	\N
296	3	702 N MAIN ST	\N
296	3	987 DRAYTON STREET	\N
296	3	1007 GOODYEAR AVENUE	\N
296	3	400 N EDWARDS STREET	\N
296	3	1010 LAY DAM ROAD	\N
296	3	124 S MEMORIAL DR	\N
296	3	50 MEDICAL PARK EAST DRIVE	\N
296	3	2451 FILLINGIM STREET	\N
296	3	101 SIVLEY RD	\N
296	3	1300 SOUTH MONTGOMERY AVENUE	\N
296	3	8000 ALABAMA HIGHWAY 69	\N
296	3	1653 TEMPLE AVENUE NORTH	\N
296	3	1000 FIRST STREET NORTH	\N
296	3	1725 PINE STREET	\N
296	3	150 GILBREATH DRIVE	\N
296	3	1256 MILITARY STREET SOUTH	\N
296	3	33700 HIGHWAY 43	\N
296	3	2105 EAST SOUTH BOULEVARD	\N
296	3	619 SOUTH 19TH STREET	\N
296	3	2000 PEPPERELL PARKWAY	\N
296	3	126 HOSPITAL AVE	\N
296	3	849 SOUTH THREE NOTCH STREET	\N
296	3	101 HOSPITAL CIRCLE	\N
296	3	315 W HICKORY ST	\N
296	3	805 FRIENDSHIP ROAD	\N
296	3	600 SOUTH THIRD STREET	\N
296	3	15155 HIGHWAY 43	\N
296	3	810 ST VINCENTS DRIVE	\N
333	12	Proprietary	\N
465	15	AMI-3	\N
465	15	SCIP-VTE-2	\N
465	15	PN-5C	\N
465	15	AMI-7A	\N
465	15	HF-2	\N
465	15	PN-6	\N
465	15	AMI-2	\N
465	15	SCIP-CARD-2	\N
465	15	PN-3B	\N
465	15	SCIP-INF-6	\N
465	15	PN-7	\N
465	15	AMI-1	\N
465	15	SCIP-INF-3	\N
465	15	SCIP-INF-2	\N
465	15	PN-4	\N
465	15	AMI-5	\N
465	15	HF-3	\N
465	15	PN-2	\N
465	15	AMI-4	\N
465	15	HF-4	\N
465	15	SCIP-INF-1	\N
465	15	SCIP-INF-4	\N
465	15	HF-1	\N
465	15	AMI-8A	\N
491	8	36360	\N
923	2	RIVERVIEW REGIONAL MEDICAL CENTER	\N
967	9	COFFEE	\N
67	16	Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)	\N
67	16	Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival	\N
67	16	Heart Attack Patients Given Smoking Cessation Advice/Counseling	\N
67	16	surgery patients who were given the  right kind  of antibiotic to help prevent infection	\N
67	16	Heart Attack Patients Given Aspirin at Discharge	\N
67	16	Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics	\N
67	16	Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function	\N
67	16	Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)	\N
67	16	all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery	\N
67	16	surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery	\N
67	16	surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries	\N
67	16	Pneumonia Patients Assessed and Given Pneumococcal Vaccination	\N
67	16	patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery	\N
67	16	surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)	\N
67	16	Heart Failure Patients Given Smoking Cessation Advice/Counseling	\N
67	16	Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival	\N
67	16	Heart Attack Patients Given PCI Within 90 Minutes Of Arrival	\N
67	16	Heart Failure Patients Given Discharge Instructions	\N
67	16	Pneumonia Patients Assessed and Given Influenza Vaccination	\N
67	16	Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)	\N
67	16	Heart Attack Patients Given Aspirin at Arrival	\N
67	16	Heart Attack Patients Given Beta Blocker at Discharge	\N
67	16	surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection	\N
239	9	DE KALB	\N
445	18	57 patients	\N
445	18	690 patients	\N
445	18	33 patients	\N
445	18	61 patients	\N
445	18	47 patients	\N
445	18	29 patients	\N
445	18	513 patients	\N
445	18	106 patients	\N
445	18	226 patients	\N
445	18	223 patients	\N
445	18	26 patients	\N
445	18	146 patients	\N
445	18	39 patients	\N
445	18	22 patients	\N
445	18	499 patients	\N
445	18	13 patients	\N
445	18	37 patients	\N
500	8	35960	\N
936	3	1201 7TH STREET SE	\N
936	3	4800 48TH ST	\N
936	3	200 MED CENTER DRIVE	\N
936	3	209 NORTH MAIN STREET	\N
936	3	1530 U S HIGHWAY 43	\N
936	3	2505 U S HIGHWAY 431 NORTH	\N
936	3	1720 UNIVERSITY BLVD	\N
936	3	4370 WEST MAIN STREET	\N
936	3	515 MIRANDA ST	\N
936	3	400 NORTHWOOD DR	\N
936	3	205 MARENGO STREET	\N
936	3	1108 ROSS CLARK CIRCLE	\N
936	3	201 PINE STREET NORTHWEST	\N
936	3	1912 ALABAMA HIGHWAY 157	\N
936	3	301 EAST 18TH ST	\N
936	3	702 N MAIN ST	\N
936	3	987 DRAYTON STREET	\N
936	3	1007 GOODYEAR AVENUE	\N
936	3	400 N EDWARDS STREET	\N
936	3	1010 LAY DAM ROAD	\N
936	3	124 S MEMORIAL DR	\N
936	3	50 MEDICAL PARK EAST DRIVE	\N
936	3	2451 FILLINGIM STREET	\N
936	3	101 SIVLEY RD	\N
936	3	1300 SOUTH MONTGOMERY AVENUE	\N
936	3	8000 ALABAMA HIGHWAY 69	\N
936	3	1653 TEMPLE AVENUE NORTH	\N
936	3	1000 FIRST STREET NORTH	\N
936	3	1725 PINE STREET	\N
936	3	150 GILBREATH DRIVE	\N
936	3	1256 MILITARY STREET SOUTH	\N
936	3	33700 HIGHWAY 43	\N
936	3	2105 EAST SOUTH BOULEVARD	\N
936	3	619 SOUTH 19TH STREET	\N
936	3	2000 PEPPERELL PARKWAY	\N
936	3	126 HOSPITAL AVE	\N
936	3	849 SOUTH THREE NOTCH STREET	\N
936	3	101 HOSPITAL CIRCLE	\N
936	3	315 W HICKORY ST	\N
936	3	805 FRIENDSHIP ROAD	\N
936	3	600 SOUTH THIRD STREET	\N
936	3	15155 HIGHWAY 43	\N
936	3	810 ST VINCENTS DRIVE	\N
675	13	Yes	\N
23	12	Government - Hospital District or Authority	\N
99	11	Acute Care Hospitals	\N
403	7	AL	\N
766	2	ANDALUSIA REGIONAL HOSPITAL	\N
238	17	91%	\N
238	17	97%	\N
238	17	98%	\N
238	17	88%	\N
238	17	100%	\N
238	17	Empty	\N
238	17	89%	\N
238	17	93%	\N
238	17	94%	\N
238	17	95%	\N
238	17	99%	\N
238	17	40%	\N
325	9	CALHOUN	\N
573	12	Voluntary non-profit - Other	\N
357	7	AL	\N
640	15	AMI-3	\N
640	15	SCIP-VTE-2	\N
640	15	PN-5C	\N
640	15	AMI-7A	\N
640	15	HF-2	\N
640	15	PN-6	\N
640	15	AMI-2	\N
640	15	SCIP-CARD-2	\N
640	15	PN-3B	\N
640	15	SCIP-INF-6	\N
640	15	PN-7	\N
640	15	AMI-1	\N
640	15	SCIP-INF-3	\N
640	15	SCIP-INF-2	\N
640	15	PN-4	\N
640	15	AMI-5	\N
640	15	HF-3	\N
640	15	PN-2	\N
640	15	AMI-4	\N
